red_wins,black_wins,epsilon,game_length,loss,mae,avg,med,std
0,1,0.999696,0.47619047619047616,0.07959615626763261,0.06605960341175887,0.73095484636724,0.8995609492063523,0.5574933835589208
1,1,0.999392,0.47619047619047616,0.05321470776198112,0.055655663018114865,0.8493300914764403,0.8993325591087342,0.33344129368495096
1,2,0.999088,0.47619047619047616,0.07493616929878044,0.06450829633104149,0.7236767573282122,0.8984207689762116,0.5546730054044029
1,3,0.998784,0.5952380952380952,0.12173995004968674,0.0920062438090099,0.5453772310167552,0.8981334239244462,0.7425854069760995
1,4,0.99848,0.42857142857142855,0.06825002860973228,0.058705219073999615,0.6138651691377164,0.8975431233644486,0.6953011370122766
1,5,0.998176,0.40476190476190477,0.02838612714069555,0.036089769202590105,0.7816248187795282,0.896899875998497,0.46036202964415374
2,5,0.997872,0.4523809523809524,0.06978518430064184,0.062092083779134555,0.6660225437954068,0.8966362684965135,0.6301894211369923
2,6,0.997568,0.5476190476190477,0.07667026409208688,0.07001847253013693,0.6691485797986388,0.8965231865644455,0.6315889794410037
2,7,0.997264,0.23809523809523808,0.077671105242473,0.0647730689488526,0.6097252916544676,0.8963178902864457,0.693362003406223
3,7,0.99696,0.5714285714285714,0.05260407727882921,0.058484407752985135,0.7836541062220931,0.8955831527709961,0.46122721922547216
4,7,0.996656,0.40476190476190477,0.06447610219083799,0.05626277239935007,0.7207170654088259,0.8950475424528122,0.5537405996323421
5,7,0.996352,0.6666666666666666,0.06191966635810786,0.061355952828307636,0.7235885798931122,0.8946088403463364,0.5549467571837036
6,7,0.996048,0.5952380952380952,0.05456630167775245,0.051101052633384825,0.7956249717622995,0.8941933929920197,0.4654368067220534
6,8,0.995744,0.7857142857142857,0.035639676052198865,0.045063556939567206,0.7819916294887662,0.8936923831701279,0.4608239420098937
7,8,0.99544,0.5,0.07445036192349619,0.06021767616039142,0.6668602716177703,0.8935897618532181,0.630765849097792
7,9,0.995136,0.35714285714285715,0.05306267990908964,0.05387931580480654,0.7159227775409818,0.893417912721634,0.5518986980279078
7,10,0.994832,0.47619047619047616,0.058642587549911696,0.05566677384194918,0.7224637888371945,0.8932890057563783,0.5546001970001481
8,10,0.994528,0.6190476190476191,0.09449146994893454,0.07295965695084305,0.5413212548941374,0.8928441882133484,0.7406595886621115
8,11,0.994224,0.6666666666666666,0.1041641865335805,0.08258103790285531,0.6027183908969164,0.8913524776697159,0.690194172806912
