red_wins,black_wins,epsilon,game_length,loss,mae,avg,med,std
0,1,0.999696,0.38095238095238093,0.025254297389437852,0.04079029108106624,-0.03125,0.0,0.3045873232752801
1,1,0.999392,0.42857142857142855,0.023090597605062158,0.03906840670606471,0.0,0.0,0.3535533905932738
2,1,0.999088,0.6428571428571429,0.02411281883955496,0.04076782220909081,0.0625,0.0,0.34798527267687634
3,1,0.998784,0.5714285714285714,0.017346192224639623,0.026998929359251633,-0.03125,0.0,0.3045873232752801
3,2,0.99848,0.5714285714285714,0.007707010488992694,0.019633737965250475,-0.03125,0.0,0.17399263633843817
3,3,0.998176,0.5,0.010194098170834609,0.017473793841645602,-0.0625,0.0,0.24206145913796356
4,3,0.997872,0.6428571428571429,0.014002278644788646,0.022431722475175775,0.0,0.0,0.25
5,3,0.997568,0.5238095238095238,0.020524301534856626,0.03180468774826295,0.0,0.0,0.3535533905932738
6,3,0.997264,0.7857142857142857,0.015565804161102474,0.026890913935204708,-0.0625,0.0,0.24206145913796356
7,3,0.99696,0.42857142857142855,0.01738830684101289,0.030061116364606733,0.03125,0.0,0.3045873232752801
7,4,0.996656,0.19047619047619047,0.018739378186177293,0.032587968595850114,0.0625,0.0,0.34798527267687634
8,4,0.996352,0.47619047619047616,0.045079839572558,0.05646643318380029,-0.09375,0.0,0.45821494683172437
9,4,0.996048,0.40476190476190477,0.02913010608969202,0.04637917567015393,-0.0625,0.0,0.34798527267687634
9,5,0.995744,0.7857142857142857,0.018557121724996017,0.03520343246213997,-0.09375,0.0,0.2914805954090255
10,5,0.99544,0.40476190476190477,0.032611439147584215,0.04554056861161371,-0.09375,0.0,0.38400642898264087
11,5,0.995136,0.47619047619047616,0.014471042751007523,0.029037674625897125,0.0,0.0,0.25
12,5,0.994832,0.30952380952380953,0.04395091667605186,0.051321678220176636,0.03125,0.0,0.46666201634587745
13,5,0.994528,0.5714285714285714,0.015400172211101903,0.030969490184361348,0.0625,0.0,0.24206145913796356
13,6,0.994224,0.8095238095238095,0.02423819950183332,0.03276765544086402,0.03125,0.0,0.3045873232752801
14,6,0.99392,0.2857142857142857,0.02053424001737092,0.03313977172865634,-0.125,0.0,0.33071891388307384
15,6,0.993616,0.16666666666666666,0.024149448603335344,0.0397368310177626,-0.03125,0.0,0.39404750665370286
16,6,0.993312,0.5714285714285714,0.034672853464684295,0.05015179319980234,-0.09375,0.0,0.38400642898264087
17,6,0.993008,0.35714285714285715,0.04223832418445639,0.050072651112714084,-0.0625,0.0,0.49607837082461076
18,6,0.992704,0.6666666666666666,0.028629660866621442,0.04848597978480029,-0.0625,0.0,0.24206145913796356
18,7,0.9924,0.47619047619047616,0.034505328864828044,0.04540273566635733,-0.125,0.0,0.414578098794425
19,7,0.992096,0.47619047619047616,0.021242796070123582,0.034276685632903536,0.0625,0.0,0.34798527267687634
19,8,0.991792,0.9523809523809523,0.010646367813481383,0.021294474651313067,0.03125,0.0,0.17399263633843817
20,8,0.991488,0.5714285714285714,0.01098000711552602,0.015581695891285108,0.0,0.0,0.25
21,8,0.991184,0.5,0.00780359324133427,0.017733769299752566,-0.03125,0.0,0.17399263633843817
22,8,0.99088,0.38095238095238093,0.035619278816600035,0.043496990863356344,0.125,0.0,0.414578098794425
23,8,0.990576,0.2619047619047619,0.054611133229784066,0.05849994635757838,-0.09375,0.0,0.45821494683172437
24,8,0.990272,0.5714285714285714,0.043942180827421365,0.057201173112069625,-0.0625,0.0,0.49607837082461076
25,8,0.989968,0.6428571428571429,0.02049683701264371,0.03915633876022184,0.0,0.0,0.25
26,8,0.989664,0.47619047619047616,0.02362557783599739,0.03903506746712537,-0.0625,0.0,0.34798527267687634
26,9,0.98936,0.6190476190476191,0.045691170659905356,0.051499825222322215,-0.09375,0.0,0.45821494683172437
26,10,0.989056,0.5,0.02583786963724588,0.040482792340753804,-0.0625,0.0,0.34798527267687634
26,11,0.988752,0.5238095238095238,0.021524007813416013,0.03100204598831624,0.03125,0.0,0.3045873232752801
26,12,0.988448,0.4523809523809524,0.027697578797333464,0.03857734596465434,-0.0625,0.0,0.34798527267687634
26,13,0.988144,0.3333333333333333,0.06617171690681012,0.0722986570735884,0.125,0.0,0.5448623679425842
27,13,0.98784,0.5238095238095238,0.03146083884951908,0.04550464054597114,0.03125,0.0,0.3045873232752801
27,14,0.987536,0.6190476190476191,0.039412983236495336,0.048010069729571114,0.15625,0.0,0.5067898356320892
27,15,0.987232,0.6428571428571429,0.024942616889447322,0.040877346855268115,0.0,0.0,0.25
27,16,0.986928,0.5714285714285714,0.029912283161451114,0.03943247637653258,-0.09375,0.0,0.45821494683172437
27,17,0.986624,0.5476190476190477,0.04949888379594114,0.06818302429610412,-0.03125,0.0,0.46666201634587745
27,18,0.98632,0.7619047619047619,0.035926610762481825,0.05050758075867634,0.0,0.0,0.3535533905932738
27,19,0.986016,0.40476190476190477,0.029490004751103527,0.042715686113297124,-0.0625,0.0,0.34798527267687634
28,19,0.985712,0.5476190476190477,0.047622670642923914,0.056864226409743424,-0.03125,0.0,0.46666201634587745
28,20,0.985408,0.5,0.03015953369476021,0.04731011064041013,0.09375,0.0,0.38400642898264087
28,21,0.985104,0.38095238095238093,0.03209975229731299,0.04588338316716545,-0.0625,0.0,0.24206145913796356
29,21,0.9848,0.7619047619047619,0.057971027927890176,0.06713109637419734,-0.09375,0.0,0.5219779090153146
29,22,0.984496,0.42857142857142855,0.026781626271849435,0.04330617185155461,-0.09375,0.0,0.38400642898264087
30,22,0.984192,0.6190476190476191,0.026352734502196995,0.03806569861808384,0.0625,0.0,0.34798527267687634
31,22,0.983888,0.6904761904761905,0.017056047652104667,0.031045708266901784,0.09375,0.0,0.2914805954090255
32,22,0.983584,0.8095238095238095,0.036522774499824884,0.0500390817569496,-0.125,0.0,0.414578098794425
33,22,0.98328,0.5952380952380952,0.012692268103728477,0.021970725213122932,-0.0625,0.0,0.24206145913796356
33,23,0.982976,0.6904761904761905,0.03459246289700957,0.051120073436322855,-0.125,0.0,0.4841229182759271
34,23,0.982672,0.5476190476190477,0.020047436716887176,0.03466578226812089,0.0,0.0,0.25
35,23,0.982368,0.9047619047619048,0.03497045560245482,0.047506579173386854,0.125,0.0,0.414578098794425
