red_wins,black_wins,epsilon,game_length,loss,mae,avg,med,std
1,0,0.999696,0.4523809523809524,0.06618292895315392,0.05459107746628433,0.33793880939483645,0.5526196479797363,0.585732087496272
2,0,0.999392,0.47619047619047616,0.05434338683743434,0.04973733231781807,0.41405867040157324,0.5520681619644165,0.5542095234473899
2,1,0.999088,0.2857142857142857,0.05595436326973413,0.04882937440652313,0.3374742642045021,0.5519754886627197,0.5855618759254104
3,1,0.998784,0.47619047619047616,0.04818127453722454,0.04617211303047952,0.3996636956930161,0.5516293287277222,0.5446997656576326
3,2,0.99848,0.8095238095238095,0.026264622228541867,0.03322489091078751,0.4960482761263848,0.5508530139923096,0.40771372523744037
3,3,0.998176,0.35714285714285715,0.03938977259769061,0.037854360101846396,0.43333646059036257,0.5506024599075318,0.47358272758433556
4,3,0.997872,0.6428571428571429,0.01677649123269731,0.026714020572399022,0.5438887491822243,0.5501656293869019,0.30663525892846244
4,4,0.997568,0.5476190476190477,0.03594997797711841,0.03881981518679822,0.46072628945112226,0.5497133731842041,0.4925212130480624
5,4,0.997264,0.8333333333333334,0.012713277723442218,0.025658346366981277,0.5572733014822007,0.5493807077407837,0.31676187097232644
6,4,0.99696,0.3333333333333333,0.03712151434733357,0.04011269349575741,0.4462026044726372,0.5491774320602417,0.48316188584513775
6,5,0.996656,0.5238095238095238,0.028859394952917228,0.034500679628763464,0.4803424745798111,0.5490160703659058,0.39744343222482215
7,5,0.996352,0.47619047619047616,0.05805992973665752,0.051186786649850546,0.3347937688231468,0.5484917402267456,0.5845809022989376
8,5,0.996048,0.7857142857142857,0.03797089012851984,0.036422461718757404,0.4310839146375657,0.5478512048721313,0.47302555231688115
8,6,0.995744,0.6428571428571429,0.01611781075690999,0.025268977235100465,0.5557215824723244,0.5475239038467408,0.31680131903361036
8,7,0.99544,0.6666666666666666,0.03826950451835387,0.03910625617754704,0.43056271076202396,0.5473435878753663,0.4728967764635065
9,7,0.995136,0.6190476190476191,0.013644295101187254,0.022594332927837968,0.5270055457949638,0.5470496416091919,0.2953194490201425
10,7,0.994832,0.40476190476190477,0.014739529894356451,0.023993547349164146,0.5124582454562188,0.5466341257095337,0.2828561257089077
10,8,0.994528,0.40476190476190477,0.0388423481939526,0.03775116829274339,0.40085493773221975,0.5456301212310791,0.4505623771402364
10,9,0.994224,1.0,0.06292280132853989,0.054319478946126765,0.33207681179046633,0.5450434923171997,0.5835884250760194
10,10,0.99392,0.6428571428571429,0.031597609819414174,0.033544894937222125,0.4142212614417076,0.5448246240615845,0.46168178956266925
10,11,0.993616,0.47619047619047616,0.0268928413883458,0.028992058178118896,0.46215420067310337,0.5445291519165039,0.38574020506651063
10,12,0.993312,0.5,0.025106721515186337,0.031409104867634596,0.4897994741797447,0.543438458442688,0.4068815091223646
11,12,0.993008,0.30952380952380953,0.02869893388157152,0.03406575202461681,0.5181805044412613,0.5432659149169923,0.4252290791875072
11,13,0.992704,0.6904761904761905,0.07904800478740981,0.06116223506614915,0.2820131972432137,0.5426843643188477,0.625578418878376
12,13,0.9924,0.21428571428571427,0.05857589746796066,0.05303708612700575,0.32893324792385104,0.5409385681152344,0.5824424763633095
12,14,0.992096,0.5476190476190477,0.03843906535814767,0.03911243554830435,0.43908276557922366,0.5403945446014404,0.4816542886625266
13,14,0.991792,0.7857142857142857,0.027237157339243367,0.03268789033245412,0.4869669377803803,0.540118956565857,0.40650954969848724
14,14,0.991488,0.7619047619047619,0.046169479838425787,0.042445054117706604,0.39049073308706284,0.5398487567901611,0.5421572737245963
15,14,0.991184,0.40476190476190477,0.028671198146469123,0.03547488327967585,0.4864466726779938,0.5394880294799804,0.40644158680444054
15,15,0.99088,0.7380952380952381,0.01498550158140688,0.024123559036524966,0.5199184119701385,0.5391976118087769,0.2948470531265192
16,15,0.990576,0.6904761904761905,0.026566953699500573,0.030322933376737637,0.4857809588313103,0.5386590480804443,0.40635487043991925
17,15,0.990272,0.5714285714285714,0.05580093829348698,0.04531531111206277,0.2977624803781509,0.5380187511444092,0.5584680675090404
17,16,0.989968,0.7142857142857143,0.029562913641825617,0.0344938582929899,0.48496103286743164,0.5377304315567017,0.40624815090821953
17,17,0.989664,0.21428571428571427,0.02566031392518653,0.028661103249760345,0.44136776775121694,0.5374550342559814,0.3721595626495246
