red_wins,black_wins,epsilon,game_length,loss,mae,avg,med,std
0,1,0.999696,0.9047619047619048,0.01790557139756288,0.020664977419073693,-0.05097345751710236,0.013172511756420136,0.3500765189458943
0,2,0.999392,0.4523809523809524,0.021782376540699033,0.025182639874401502,-0.020404609013348812,0.012851352244615555,0.3949342442882281
1,2,0.999088,0.30952380952380953,0.026219429535331074,0.029190850083978148,-0.05191900152713061,0.013030332326889039,0.4300490805835387
1,3,0.998784,0.30952380952380953,0.013483170912593323,0.017201953887706622,-0.019408018933609134,0.013056866079568864,0.30582359068251364
2,3,0.99848,0.35714285714285715,0.008315065158043922,0.01144538997868949,0.012291516875848174,0.013124185055494309,0.25002014978221715
2,4,0.998176,0.30952380952380953,0.01703135958368307,0.020722962564832415,-0.11346474634483457,0.013184132426977158,0.33507882997627486
2,5,0.997872,0.3333333333333333,0.02318999171622238,0.025785435156649328,0.04222871758975088,0.013002117723226549,0.3932042655776186
3,5,0.997568,0.6190476190476191,0.02761234619831754,0.029730007930993452,0.13535584546625615,0.012738509476184845,0.4114739215821951
4,5,0.997264,0.5,0.03095591450687607,0.03366643410117831,-0.14639918820466846,0.012569477409124376,0.44434388963754684
5,5,0.99696,0.6190476190476191,0.021849055109857574,0.02500078120647231,0.041865554405376315,0.012600688636302948,0.39323127527241797
6,5,0.996656,0.6428571428571429,0.01876717712542586,0.0211240642638586,0.07340681350324303,0.012453944236040116,0.34604536660413193
7,5,0.996352,0.5714285714285714,0.035095307762384564,0.038057298824242025,0.13428622209466992,0.012381295114755633,0.4817490935433068
7,6,0.996048,0.2857142857142857,0.021069832468540994,0.024101510322907416,-0.0831358581315726,0.012540616840124131,0.38661603879974893
8,6,0.995744,0.19047619047619047,0.004650048945974206,0.007667122906241275,-0.018894900474697347,0.012755367904901505,0.17621167780538807
8,7,0.99544,0.38095238095238093,0.01852128160600941,0.02144309188133775,0.07364893043413756,0.012743408977985383,0.34600273220797245
9,7,0.995136,0.38095238095238093,0.008933061872191672,0.011689352821122156,-0.05058380784466862,0.012710607051849366,0.24513820693602975
9,8,0.994832,0.6190476190476191,0.02223389274698917,0.0252827438789609,0.04194159577600658,0.012673024088144302,0.39322561134890766
9,9,0.994528,0.5,0.013351276545984447,0.016072490278929763,0.042700450168922544,0.012636458128690721,0.30343260835385455
10,9,0.994224,0.40476190476190477,0.036055495301946294,0.03789797770787118,-0.05308595928363503,0.01260722577571869,0.49729272257349116
11,9,0.99392,0.42857142857142855,0.022501683907421466,0.025148884037662356,-0.08340141025837511,0.012307500466704369,0.3865503048181901
11,10,0.993616,0.7619047619047619,0.0268782889047392,0.02882901269458671,-0.11525954185053705,0.011998658999800682,0.41753085203827933
11,11,0.993312,0.8333333333333334,0.03123763817058034,0.03366053412173642,-0.0846738647436723,0.011563320085406304,0.4600932386426069
12,11,0.993008,0.30952380952380953,0.026875482230011016,0.029126857961273345,-0.05305946676526218,0.011623855307698251,0.42987717288269606
12,12,0.992704,0.6904761904761905,0.00011988934693007991,0.003415438385673042,0.011611579265445472,0.011613117530941963,8.67937565203081e-06
12,13,0.9924,0.47619047619047616,0.022631463661452855,0.024920165603361966,-0.08424129523336887,0.011188659816980362,0.38634257542865924
13,13,0.992096,0.6666666666666666,0.02210317618926183,0.024676610721144243,-0.1469207774149254,0.011051731556653977,0.36710684704258933
13,14,0.991792,0.42857142857142855,0.02201227042773013,0.024441081630357075,0.04055465860292315,0.011028052121400834,0.39332928837523257
13,15,0.991488,0.6904761904761905,0.022886084223998182,0.025082884420044138,-0.02185004551429301,0.011135663464665414,0.39481299383286583
14,15,0.991184,0.35714285714285715,0.01752776759398955,0.01996696612877713,-0.05287389820441604,0.010993641987442971,0.34972882440990744
14,16,0.99088,0.30952380952380953,0.018061327147140815,0.020549300681523164,0.07226690731476992,0.011181481182575226,0.3462463216916143
14,17,0.990576,0.3333333333333333,0.008537095106333936,0.011868949988638633,0.07316165112424641,0.011356404423713686,0.23930866711666476
14,18,0.990272,0.30952380952380953,0.03528432458890052,0.03768650718484423,-0.17881412780843675,0.011580049991607666,0.46703972313512226
14,19,0.989968,0.19047619047619047,0.0222206111769907,0.025589361053789617,0.04086259675677866,0.011386540532112122,0.3933061939739355
15,19,0.989664,0.38095238095238093,0.004701135647060539,0.008647494089018437,-0.020248247450217603,0.011356975883245468,0.17596860948717144
15,20,0.98936,0.47619047619047616,0.022555412858366708,0.025084034794417676,0.04081277153454721,0.011334935948252679,0.39330992727751535
15,21,0.989056,0.5476190476190477,0.026974753683070674,0.029292395631273394,0.009195535024628044,0.011318507418036462,0.4330352333901283
15,22,0.988752,0.6666666666666666,0.017962431656982858,0.020270663202609285,0.009891026001423598,0.011304944381117822,0.3535731552302032
16,22,0.988448,0.3333333333333333,0.03582786134406035,0.037903531672782265,-0.05410539982840418,0.011161216348409653,0.49715849627002145
17,22,0.988144,0.30952380952380953,0.008574370684556243,0.012457319515306153,-0.05199808150064201,0.011211492493748665,0.24477304370437838
18,22,0.98784,0.9523809523809523,0.013451999083073929,0.016561418804485584,-0.021085024252533915,0.0112169798463583,0.3056459348020924
18,23,0.987536,0.19047619047619047,0.022334552541266817,0.024717404339753557,-0.08429686843883247,0.011205000802874565,0.3863288083865538
19,23,0.987232,0.6190476190476191,0.018087438530557165,0.020833278584177606,0.009773141099140053,0.011169972643256188,0.3535726869625185
20,23,0.986928,0.9761904761904762,0.008944315636711053,0.011556450408534147,-0.052057140017859646,0.011137865111231805,0.24475779419371013
21,23,0.986624,0.3333333333333333,0.01722344410450205,0.020093751216336386,-0.05263883413281291,0.011294277757406235,0.34977177422744604
22,23,0.98632,0.5476190476190477,0.018353936361620526,0.020906090605421923,0.009938751114532355,0.011361966654658318,0.3535733464121544
23,23,0.986016,0.42857142857142855,0.02689357962754002,0.0296542665346351,0.009107830910943453,0.011193327233195306,0.43303481795833926
23,24,0.985712,0.5714285714285714,0.008875800325370165,0.012270422423171112,-0.05219419228378683,0.010985887423157693,0.24472240811813747
23,25,0.985408,0.7380952380952381,0.026220381501190104,0.028915383307321463,-0.11599413468502462,0.011064253374934198,0.4173070691829197
23,26,0.985104,0.47619047619047616,0.013118390238929578,0.016167917226994177,0.04127478285226971,0.011071185022592547,0.30357418742220144
24,26,0.9848,0.3333333333333333,0.017704659666350153,0.019986171784694307,0.07224709016736597,0.011141018941998482,0.3462498173215406
25,26,0.984496,0.5,0.009162543101837173,0.01183900106116198,-0.05189659744501114,0.01132265441119671,0.2447992524005577
25,27,0.984192,0.35714285714285715,0.013763414329076795,0.01663797051514848,-0.02123051250819117,0.011060202866792681,0.305630581651828
25,28,0.983888,0.47619047619047616,0.013685976963017765,0.016110768156067934,-0.021457756101153802,0.010796471685171128,0.30560656521639706
25,29,0.983584,0.6428571428571429,0.009356451863112625,0.012191105062811403,0.01009002379141748,0.0107628270983696,0.25001357428910126
25,30,0.98328,0.23809523809523808,0.008846351367338912,0.011351262033713283,-0.05243277130648494,0.01073761694133282,0.2446608065098829
25,31,0.982976,0.40476190476190477,0.008860972856098215,0.011558878399227979,0.010040183132514358,0.01070823147892952,0.2500134404675693
26,31,0.982672,0.21428571428571427,0.04476557401206094,0.047414437165571144,0.06971951192244888,0.01049337647855282,0.5547206591219345
26,32,0.982368,0.40476190476190477,0.017499770024187455,0.01997054480125371,-0.05342626408673823,0.010370827093720437,0.3496279863154988
26,33,0.982064,0.47619047619047616,0.022587167747261105,0.02501853002286225,-0.08503563571721315,0.010353522002696992,0.3861462763408258
26,34,0.98176,0.7857142857142857,0.02156731052608052,0.0246352919130004,-0.08523102863691748,0.010086010023951531,0.3860980248344654
26,35,0.981456,0.7142857142857143,0.017951393776300506,0.020704382037365576,-0.053709496138617405,0.010046214237809182,0.34957631788699073
27,35,0.981152,0.6190476190476191,0.026520461746358137,0.029765475823296583,0.008189692511223257,0.010041441395878793,0.4330305771105611
28,35,0.980848,0.6428571428571429,0.03109565273861392,0.0333208458032459,0.16418989619705826,0.01020050272345543,0.4380324029692096
28,36,0.980544,0.5476190476190477,0.018187949179676366,0.020676730522609432,-0.1160017300862819,0.010282743722200394,0.33411995825500473
28,37,0.98024,0.5238095238095238,0.02653425283484978,0.029716328383074142,-0.11699990550987423,0.009801970049738883,0.41700096134984893
28,38,0.979936,0.7857142857142857,0.01771006574207945,0.02048487853971892,-0.0538538395659998,0.00989092066884041,0.3495499962158998
