red_wins,black_wins,epsilon,game_length,loss,mae,avg,med,std
0,1,0.999696,0.47619047619047616,0.024827855444880975,0.025808163381839222,-0.1297264969907701,0.031396546959877016,0.3745061048939028
0,2,0.999392,0.40476190476190477,0.02984662947637111,0.0323929692847571,0.11817667316645385,0.03127190321683884,0.45337402162163226
0,3,0.999088,0.8095238095238095,0.023985465154657604,0.026437811379764753,-0.129977264162153,0.03112815171480179,0.374398175533629
1,3,0.998784,0.2857142857142857,0.030888206430301553,0.032691078516791094,0.05550645561888815,0.031045351922512055,0.46521194567034757
2,3,0.99848,0.7857142857142857,0.023924379983182212,0.025393990874476913,-0.067590207234025,0.031002326309680937,0.39050304420110454
3,3,0.998176,0.5714285714285714,0.01743198233430268,0.020264068802816837,0.027065092138946055,0.03092441409826279,0.35370135135186054
3,4,0.997872,0.5714285714285714,0.03176070637215256,0.03364424021242485,-0.06955681052058936,0.030905237793922426,0.4633152848088417
3,5,0.997568,0.5952380952380952,0.0218351162821806,0.024181389873774606,0.05768528943881392,0.031356409192085266,0.3921105033188773
3,6,0.997264,0.47619047619047616,0.025688700643687667,0.028916262178427132,0.08797577889636161,0.03136489093303681,0.4249224058293876
4,6,0.99696,0.7142857142857143,0.027036341752054494,0.029326444168418675,0.025407506618648767,0.03127395361661911,0.4331846852819578
4,7,0.996656,0.42857142857142855,0.044987654360772567,0.04693552278217794,-0.04090438550338149,0.031414645910263064,0.5581265027365205
5,7,0.996352,0.6190476190476191,0.02702204966702837,0.028887482403206377,0.025725917890667915,0.03167419880628586,0.433189021963108
5,8,0.996048,0.3333333333333333,0.02283227221787562,0.02549730005344486,0.05793521599844098,0.03164316415786743,0.3920937184268846
5,9,0.995744,0.30952380952380953,0.023413366684007633,0.0258058448380325,-0.0673947553150356,0.03120590299367905,0.390552405285454
5,10,0.99544,0.47619047619047616,0.018006356920482247,0.020769686341736815,0.02719279956072569,0.0310784325003624,0.3537027513388218
6,10,0.995136,0.5238095238095238,0.0357800330698238,0.03812896865360926,-0.03917319001629947,0.031033229827880864,0.4991903372156355
