red_wins,black_wins,epsilon,game_length,loss,mae,avg,med,std
0,1,0.999696,0.42857142857142855,0.021911491791527737,0.0258036103368795,-0.029934029930154794,0.0015515860170125962,0.3941522676731825
0,2,0.999392,0.5952380952380952,0.01769210805210264,0.020763453365361784,0.0011900634272024022,0.0013486531097441912,0.35355368075674926
1,2,0.999088,0.35714285714285715,0.017617912964396965,0.02173130146547919,0.0013180592184653568,0.001528231240808964,0.35355374913748805
1,3,0.998784,0.4523809523809524,0.038921999330767676,0.04302187135908753,-0.03009201976237818,0.0016126999631524087,0.5294774178220656
2,3,0.99848,0.8333333333333334,0.02165344312706452,0.025736532799783163,-0.09240557396551594,0.001613367907702923,0.3843349488301756
2,4,0.998176,0.6904761904761905,0.01814465485637129,0.02051000497340283,0.0012644674367038458,0.0014285372570157053,0.35355371648139305
2,5,0.997872,0.5238095238095238,0.02713572025123767,0.030647837256765342,0.06363188031536993,0.0013849596027284863,0.42831362448200194
2,6,0.997568,0.35714285714285715,0.031154004412002223,0.033475747566626524,-0.030080000197631303,0.001493730489164591,0.4667407695535052
2,7,0.997264,0.8095238095238095,0.04025377810324926,0.0429561459532124,-0.09272959602240008,0.0014024927746504547,0.5221615376866227
3,7,0.99696,0.3333333333333333,0.027296112269709738,0.029542332464188803,0.06361907883838286,0.0013765899464488031,0.4283154843717928
4,7,0.996656,0.35714285714285715,0.031711927618509606,0.03437454036065901,-0.030233569315169004,0.0012926905881613495,0.4667303879365935
4,8,0.996352,0.30952380952380953,0.04329150248339175,0.046232245353166945,-0.12419021006207914,0.001167045021429658,0.5450483884603957
4,9,0.996048,0.6190476190476191,0.012538817548829684,0.015590052660627407,-0.09270060531271156,0.0011572989169508219,0.2918181161712719
5,9,0.995744,0.6666666666666666,0.02667046427038855,0.02948471816671372,-0.061576241275179196,0.0011540121398866177,0.4286133656389121
6,9,0.99544,0.6428571428571429,0.02676453613766938,0.029762570065940963,-0.06162693606456742,0.001062897965312004,0.42860594896426757
7,9,0.995136,0.5714285714285714,0.027818273091739343,0.029586614426079905,0.06334434454329312,0.0010390151757746935,0.4283554265500199
8,9,0.994832,0.35714285714285715,0.017979168860968286,0.02087070292327553,0.0008870566322002511,0.0010120225604623558,0.35355355003955724
8,10,0.994528,0.4523809523809524,0.031117655458309912,0.03397360733288224,-0.030449147816398167,0.0010258762631565332,0.4667158346884879
9,10,0.994224,0.40476190476190477,0.026690032829947086,0.03058604779653251,-0.06166504720749799,0.0010277088265866043,0.42860037328378653
9,11,0.99392,0.30952380952380953,0.026571519905182583,0.02983606171073916,-0.06166615790571086,0.001026350213214755,0.42860021081904887
10,11,0.993616,0.5476190476190477,0.036037126688604815,0.03844064160330163,0.0632922067976324,0.001051980396732688,0.4959787639356603
11,11,0.993312,0.5714285714285714,0.01359660190261991,0.01623204351926688,0.03227835942525417,0.0011368869803845883,0.3044819772208298
11,12,0.993008,0.5238095238095238,0.022032027507663088,0.025147929196464247,0.03222450175089761,0.0011380858719348907,0.39397044005461357
12,12,0.992704,0.5714285714285714,0.008399695314665223,0.01136827177288069,-0.06133027836622205,0.0012509295251220466,0.2423634801154983
13,12,0.9924,0.21428571428571427,0.03086717895701696,0.034245339109475026,-0.09277539990143849,0.001256071636453271,0.4584145953551623
13,13,0.992096,0.7380952380952381,0.02601174893491276,0.02948224356987339,-0.12408614070736805,0.0011134891770780086,0.41485377914626875
13,14,0.991792,0.7619047619047619,0.03154799728947211,0.034045064870952046,-0.09290728023916017,0.0011200340930372478,0.45838755418878085
14,14,0.991488,0.7142857142857143,0.039712089068121514,0.043148489594386774,-0.09316686939419015,0.0007947875186800958,0.5220827600807448
15,14,0.991184,0.5476190476190477,0.02366868443823833,0.026310887999898114,0.09440049481054302,0.0007706308038905263,0.38384768865465096
15,15,0.99088,0.40476190476190477,0.008757437125197498,0.01187106494398904,-0.06178041479724925,0.0007674338761717082,0.24224725523979504
15,16,0.990576,0.6190476190476191,0.013434542486095324,0.016856820655448246,-0.030556613886437843,0.0007650895277038217,0.3046585365107174
15,17,0.990272,0.35714285714285715,0.008760166447956408,0.011574627094887546,-0.06178466064593522,0.0007631154032424093,0.24224615896564675
16,17,0.989968,0.5952380952380952,0.00874287914381,0.012257486047019484,0.0007125720920157605,0.0007598222931846977,0.2500000677023808
16,18,0.989664,0.21428571428571427,0.02667636397500317,0.029866212492379418,0.000622200101497581,0.0007637310074642301,0.4330128050897507
17,18,0.98936,0.40476190476190477,0.03288693840982404,0.034525606862189306,0.15684200298564976,0.0007579669822007419,0.44062573086287077
17,19,0.989056,0.21428571428571427,0.02303536099101322,0.025497161650491762,0.09445236726314762,0.0008527269121259451,0.3838350379861504
18,19,0.988752,0.35714285714285715,0.013299114032417236,0.016410616670327727,0.03204659574548714,0.0008793921675533058,0.304505691098173
19,19,0.988448,0.2857142857142857,0.0221024239111145,0.025037487690497073,-0.0305121164623415,0.0008778332732617856,0.39410614834720026
20,19,0.988144,0.5476190476190477,0.0227368429046102,0.025057822521375783,0.03196915641019586,0.0008606447838246823,0.39399059157575506
21,19,0.98784,0.5238095238095238,0.017514726165000383,0.019703238849615445,0.06334969563758933,0.0009633707813918591,0.347832783299072
22,19,0.987536,0.4523809523809524,0.013729126951091075,0.01690863261683262,0.032255024462938306,0.0011138816364109517,0.30448436421427905
23,19,0.987232,0.5714285714285714,0.022429802631869222,0.025566755113686668,0.032225474363076476,0.0011462932452559471,0.3939703643570461
24,19,0.986928,0.8333333333333334,0.01822445304028264,0.021449558344102115,0.0010678139020456002,0.001233113277703524,0.3535536217729362
25,19,0.986624,0.6666666666666666,0.018255956114138883,0.02096907643681334,0.06349957869097125,0.0011373958550393581,0.34780590265308664
