red_wins,black_wins,epsilon,game_length,loss,mae,avg,med,std
1,0,0.999696,0.2619047619047619,0.02105246955492568,0.036803037411118567,-0.10006139092001831,-0.004679142730310559,0.4991919419256012
1,1,0.999392,0.5476190476190477,0.01869140204785069,0.03421017058258258,-0.07210103212855756,0.006801996845752001,0.47272830377520014
1,2,0.999088,0.7142857142857143,0.009413480658775342,0.02389212507478078,0.0027957065831287764,0.012540640775114298,0.40481527493706343
1,3,0.998784,0.30952380952380953,0.0181885286806045,0.03635333896420434,0.02436531309649581,0.016956170089542866,0.46598433691463215
1,4,0.99848,0.6666666666666666,0.017257585254043972,0.030112734369140526,0.0041132490514428355,0.019954430870711803,0.476899201806133
1,5,0.998176,0.35714285714285715,0.025915409767448327,0.03358178999081929,0.13907345848565456,0.056950584053993225,0.43343271773858655
1,6,0.997872,0.5238095238095238,0.0145844648471396,0.02519226846834499,-0.024585618964920286,0.02758598607033491,0.4137527702692043
1,7,0.997568,0.2619047619047619,0.020473573240985754,0.03246388109801046,-0.07783507414205815,0.017276516184210777,0.44150007078535874
1,8,0.997264,0.38095238095238093,0.014889440858926739,0.03215502050761643,0.02345713820977835,0.024502603337168694,0.613920592077681
1,9,0.99696,0.35714285714285715,0.024699757665334943,0.039172101591248065,-0.017020569925080054,0.013952612411230803,0.5717993922127909
2,9,0.996656,0.7380952380952381,0.03576602854899136,0.03748024965716468,-0.024934501121606445,0.025447219610214233,0.4154261958850654
3,9,0.996352,0.6904761904761905,0.006800097234582303,0.02014735525381184,-0.03338069661913323,0.015764481853693724,0.2622962394752098
3,10,0.996048,0.4523809523809524,0.016196892613884017,0.030783646682721155,-0.004014086473034695,0.05225054360926151,0.42068687303785596
3,11,0.995744,0.7142857142857143,0.014194516534937973,0.029260606249863486,-0.021684197439753916,0.043698836117982864,0.4113427451101563
3,12,0.99544,0.5952380952380952,0.025274536169300532,0.04214882661926822,-0.060786655740230344,0.018062846269458532,0.5334405438168015
3,13,0.995136,0.47619047619047616,0.01300459136975941,0.02907938494237783,0.047799892447073944,0.03112534899264574,0.4386180279600023
4,13,0.994832,0.5238095238095238,0.013452388988177688,0.026262589173711604,0.07525911521224771,0.0520878080278635,0.4482444878716902
4,14,0.994528,0.47619047619047616,0.01281421841174605,0.026480747007951777,0.06699390494031832,0.04962586611509323,0.5091586014621252
4,15,0.994224,0.8809523809523809,0.028248782470495115,0.04336712601889303,-0.0715338999798405,0.036870683543384075,0.5642410031316425
5,15,0.99392,0.35714285714285715,0.018171325610486733,0.03163249695626291,-0.12554878403170733,0.00919646117836237,0.4424341472488773
6,15,0.993616,0.5714285714285714,0.021045386796629373,0.03280844594701193,-0.16642232678714208,0.007218712475150824,0.47374859012324594
7,15,0.993312,0.6428571428571429,0.014542152859892354,0.034380958098154224,-0.005673999577993527,0.020184561610221863,0.5168888435436182
7,16,0.993008,0.2619047619047619,0.02273149251998695,0.03469865405247674,-0.02247135896323016,0.021908060647547245,0.49072968324251415
