red_wins,black_wins,epsilon,game_length,loss,mae,avg,med,std
1,0,0.999696,0.35714285714285715,0.031198853480461253,0.04133483666009852,-0.021595259313471615,0.11427617818117142,0.3708145714063226
1,1,0.999392,0.7857142857142857,0.026561780492414755,0.04184182275275816,0.2944468861678615,0.2538902536034584,0.381225886216748
2,1,0.999088,0.5952380952380952,0.04901273672123807,0.04932634558645077,0.03117672447115183,0.21876026690006256,0.4475412755142941
2,2,0.998784,0.5952380952380952,0.03754959001366842,0.04934479311850737,-0.14669682297244435,-0.005022107623517513,0.44483008070914987
2,3,0.99848,0.6666666666666666,0.026592925214516505,0.04475005063250137,0.0509825076078414,0.028215570375323296,0.36124277346883715
2,4,0.998176,0.30952380952380953,0.024638797387430245,0.04138598564259155,0.2488538920879364,0.3097679764032364,0.3444859067429953
3,4,0.997872,0.4523809523809524,0.039958137001802285,0.05074761314017451,0.24676880100741982,0.2771003395318985,0.46632622741190877
3,5,0.997568,0.5476190476190477,0.024934200686999475,0.03534133924040361,0.11042388831265271,0.24167007952928543,0.3615672314956087
3,6,0.997264,0.5714285714285714,0.039647085620632794,0.04863597071744152,0.05867537506856024,0.10929654911160469,0.47562905641652664
4,6,0.99696,0.5238095238095238,0.06915167663100874,0.08676272473530844,0.15734209679067135,0.3522323966026306,0.5869430125429772
5,6,0.996656,0.30952380952380953,0.02919975217834514,0.04661206506784765,0.3822775101289153,0.4528445899486542,0.40058847658530916
5,7,0.996352,0.35714285714285715,0.04751188205152346,0.055111088940975606,0.13033999735489488,0.2580454498529434,0.518521796535114
6,7,0.996048,0.40476190476190477,0.025238104895910385,0.03913225323913139,0.029896486550569534,0.12455502152442932,0.33220821739973533
7,7,0.995744,0.5238095238095238,0.03188641903304301,0.04420129335994716,0.11707442812621593,0.13906601816415787,0.41359592113873106
7,8,0.99544,0.38095238095238093,0.03961223834429006,0.05629577590661938,0.132623802870512,0.2857823073863983,0.5166423241896317
7,9,0.995136,0.40476190476190477,0.04642233646508487,0.056674056977499276,-0.033893328392878175,0.15397144854068756,0.4664000429172644
8,9,0.994832,0.9285714285714286,0.021931931299036478,0.036536116644128924,0.06754377810284495,0.10996149480342865,0.3162360584130992
8,10,0.994528,0.6904761904761905,0.013773376711320395,0.02754975993775588,0.04641294642351568,0.10652100294828415,0.27090555999152327
9,10,0.994224,0.4523809523809524,0.009724398491580022,0.02060389991856937,0.17923143110238016,0.10763195529580116,0.21569232486247059
9,11,0.99392,0.5,0.044716777616571335,0.0498123138131632,0.033263876335695386,0.15997618436813354,0.4890666689307837
9,12,0.993616,0.6666666666666666,0.030171092026876067,0.04951069135131547,0.17570147197693586,0.1878792941570282,0.4430836255031939
10,12,0.993312,0.23809523809523808,0.02512295115047891,0.03694834164343774,0.1769019439816475,0.2413160428404808,0.33697558334240535
10,13,0.993008,0.3333333333333333,0.030757761128711536,0.046466821921058,0.10154353105463088,0.1555374711751938,0.4087473295014959
10,14,0.992704,0.30952380952380953,0.014966901563354895,0.02981195288884919,0.23640067363157868,0.22971081733703613,0.29105570968684297
11,14,0.9924,0.30952380952380953,0.034802978641835125,0.04587404935955419,0.13258008006960154,0.1879337802529335,0.41535347973229714
11,15,0.992096,0.5476190476190477,0.024665703734200406,0.03785360032998142,0.11665031407028437,0.24779970198869705,0.44200887856207444
12,15,0.991792,0.8333333333333334,0.023277075024995764,0.04167917358836348,0.39265785831958055,0.26194368302822113,0.29223448770072774
12,16,0.991488,0.6428571428571429,0.04786821366925054,0.056228393053061154,0.09023281978443265,0.2641562670469284,0.48655819782115006
12,17,0.991184,0.8095238095238095,0.03804914277962368,0.05282796708706883,0.13161030830815434,0.23885226994752884,0.3917289489842911
12,18,0.99088,0.4523809523809524,0.02646435853052287,0.03908767211714803,0.16764965653419495,0.28804855048656464,0.378565217573418
13,18,0.990576,0.21428571428571427,0.02805030844184131,0.04628297869567177,0.11609297525137663,0.19475191086530685,0.3855271925425517
13,19,0.990272,0.4523809523809524,0.0016162901016798514,0.012563772765133763,0.13857616810128093,0.1354239359498024,0.039100872453026805
14,19,0.989968,0.4523809523809524,0.010198018477467485,0.01849790715459676,0.13827730482444167,0.12040944024920464,0.2580382912963015
15,19,0.989664,0.6666666666666666,0.04329268491471794,0.056543167534982786,0.0791322928853333,0.21631018817424774,0.5011317249583918
16,19,0.98936,0.35714285714285715,0.05601453225622777,0.0629143132828176,0.11226014094427228,0.1924535632133484,0.529667481309464
17,19,0.989056,0.7142857142857143,0.02641011302654306,0.045497632352635264,0.45154974423348904,0.43362437188625336,0.3261437214809537
18,19,0.988752,0.5476190476190477,0.06078734835133304,0.06386898246637429,0.20675694709643722,0.3256148546934128,0.48648176727361997
19,19,0.988448,0.7619047619047619,0.05429092374151878,0.05980056451517157,0.22264135582372546,0.2550041824579239,0.46572838000585115
20,19,0.988144,0.40476190476190477,0.046852853514870674,0.05699666686382443,0.23011467047035694,0.26990821957588196,0.5329870830212647
20,20,0.98784,0.5952380952380952,0.04003641202221697,0.05446571768652575,0.24167012330144644,0.32186567783355713,0.4318548043569233
21,20,0.987536,0.2619047619047619,0.038649968419008474,0.05097027531155618,0.17563769407570362,0.30714403092861176,0.47686751200491395
21,21,0.987232,0.4523809523809524,0.03405062309377627,0.04425333038670942,0.0420625782571733,0.09939789026975632,0.371202551915019
21,22,0.986928,0.8095238095238095,0.02520503143455244,0.042611734657839406,0.2775454025249928,0.21168480068445206,0.34921016182503173
22,22,0.986624,0.23809523809523808,0.04498471841901619,0.05421888907585526,0.152534160297364,0.26265646517276764,0.4716009010708047
22,23,0.98632,0.8095238095238095,0.027502419274512135,0.04092965973177343,0.291628266684711,0.3030053824186325,0.3897926516328341
23,23,0.986016,0.38095238095238093,0.036645783231961104,0.05546626048453618,0.2253255182877183,0.2804476320743561,0.4465712865913605
24,23,0.985712,0.5476190476190477,0.02376738755469371,0.035151203788700514,0.06649842974729836,0.1640653759241104,0.3459135519418882
25,23,0.985408,0.38095238095238093,0.02486669404197528,0.03982908375473926,0.24896052456460893,0.16599202156066895,0.38341518043688544
26,23,0.985104,0.2619047619047619,0.02358810110263221,0.04559256117499899,0.40845596976578236,0.35385215282440186,0.34619630322679207
27,23,0.9848,0.3333333333333333,0.02967510602860557,0.03667452670924831,0.2912483215332031,0.316275417804718,0.3897060549138773
